category,method_display,method_family,budget_label,token_f1,rouge_l,exact_match,date_f1,number_f1,entity_f1,llm_judge_score,evidence_recall,evidence_session_recall,answerable_context_rate
2,no_compression,real_method,1024,0.031015037593984964,0.04212454212454213,0.0,0.0,0.0625,0.08333333333333333,0.14285714285714285,1.0,1.0,0.125
2,no_compression,real_method,128,0.031015037593984964,0.04212454212454213,0.0,0.0,0.0625,0.08333333333333333,0.14285714285714285,1.0,1.0,0.125
2,no_compression,real_method,2048,0.031015037593984964,0.04212454212454213,0.0,0.0,0.0625,0.08333333333333333,0.14285714285714285,1.0,1.0,0.125
2,no_compression,real_method,256,0.031015037593984964,0.04212454212454213,0.0,0.0,0.0625,0.08333333333333333,0.14285714285714285,1.0,1.0,0.125
2,no_compression,real_method,4096,0.031015037593984964,0.04212454212454213,0.0,0.0,0.0625,0.08333333333333333,0.14285714285714285,1.0,1.0,0.125
2,no_compression,real_method,512,0.031015037593984964,0.04212454212454213,0.0,0.0,0.0625,0.08333333333333333,0.14285714285714285,1.0,1.0,0.125
2,no_compression,real_method,64,0.031015037593984964,0.04212454212454213,0.0,0.0,0.0625,0.08333333333333333,0.14285714285714285,1.0,1.0,0.125
2,no_compression,real_method,None,0.031015037593984964,0.04212454212454213,0.0,0.0,0.0625,0.08333333333333333,0.14285714285714285,1.0,1.0,0.125
2,retrieval,real_method,1024,0.04722222222222222,0.09052287581699346,0.0,0.0,0.125,0.14583333333333331,0.2857142857142857,0.5,0.625,0.0
2,retrieval,real_method,128,0.032563025210084036,0.05042016806722689,0.0,0.0,0.0625,0.08333333333333333,0.0,0.25,0.375,0.0
2,retrieval,real_method,2048,0.049428104575163404,0.12844304388422037,0.0,0.0,0.125,0.14583333333333331,0.42857142857142855,0.625,0.75,0.0
2,retrieval,real_method,256,0.051848370927318296,0.10476190476190478,0.0,0.0,0.125,0.14583333333333331,0.2857142857142857,0.375,0.5,0.0
2,retrieval,real_method,4096,0.049428104575163404,0.12844304388422037,0.0,0.0,0.125,0.14583333333333331,0.42857142857142855,0.625,1.0,0.0
2,retrieval,real_method,512,0.04608585858585859,0.0956890331890332,0.0,0.0,0.125,0.14583333333333331,0.4375,0.5,0.625,0.0
2,retrieval,real_method,64,0.028594771241830064,0.04093567251461988,0.0,0.0,0.05,0.0625,0.125,0.125,0.125,0.0
2,retrieval,real_method,None,0.049428104575163404,0.122140522875817,0.0,0.0,0.125,0.14583333333333331,0.42857142857142855,0.625,1.0,0.0
2,retrieval_window,real_method,1024,0.028594771241830064,0.10760971055088703,0.0,0.0,0.125,0.14583333333333331,0.375,0.625,0.875,0.125
2,retrieval_window,real_method,128,0.0125,0.0125,0.0,0.0,0.0,0.0,0.125,0.25,0.75,0.0
2,retrieval_window,real_method,2048,0.028594771241830064,0.10760971055088703,0.0,0.0,0.125,0.14583333333333331,0.2857142857142857,0.625,0.875,0.125
2,retrieval_window,real_method,256,0.022727272727272728,0.06818181818181818,0.0,0.0,0.0,0.0,0.125,0.375,0.875,0.0
2,retrieval_window,real_method,4096,0.014705882352941176,0.07983193277310925,0.0,0.0,0.0625,0.0625,0.25,0.625,0.875,0.125
2,retrieval_window,real_method,512,0.029411764705882353,0.07983193277310925,0.0,0.0,0.0625,0.0625,0.25,0.375,0.875,0.0
2,retrieval_window,real_method,64,0.027205882352941177,0.04027777777777777,0.0,0.0,0.05,0.0625,0.25,0.125,0.75,0.0
2,retrieval_window,real_method,None,0.05339635854341737,0.1363795518207283,0.0,0.0,0.125,0.14583333333333331,0.5714285714285714,0.75,1.0,0.125
2,sliding_window,real_method,1024,0.0125,0.0125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0
2,sliding_window,real_method,128,0.0125,0.0125,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,sliding_window,real_method,2048,0.010869565217391306,0.010869565217391306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,sliding_window,real_method,256,0.014705882352941176,0.014705882352941176,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0
2,sliding_window,real_method,4096,0.010869565217391306,0.010869565217391306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2,sliding_window,real_method,512,0.0125,0.0125,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0
2,sliding_window,real_method,64,0.016666666666666666,0.015625,0.0,0.0,0.0,0.0,0.125,0.0,0.0,0.0
2,sliding_window,real_method,None,0.031015037593984964,0.04212454212454213,0.0,0.0,0.0625,0.08333333333333333,0.14285714285714285,1.0,1.0,0.125
2,upper_bound_oracle,upper_bound_oracle,1024,0.09620098039215687,0.12397875816993464,0.0,0.0,0.05,0.0625,0.5,1.0,1.0,0.125
2,upper_bound_oracle,upper_bound_oracle,128,0.09620098039215687,0.12397875816993464,0.0,0.0,0.05,0.0625,0.5,1.0,1.0,0.125
2,upper_bound_oracle,upper_bound_oracle,2048,0.09620098039215687,0.12397875816993464,0.0,0.0,0.05,0.0625,0.5,1.0,1.0,0.125
2,upper_bound_oracle,upper_bound_oracle,256,0.09620098039215687,0.12397875816993464,0.0,0.0,0.05,0.0625,0.5,1.0,1.0,0.125
2,upper_bound_oracle,upper_bound_oracle,4096,0.09620098039215687,0.12397875816993464,0.0,0.0,0.05,0.0625,0.5,1.0,1.0,0.125
2,upper_bound_oracle,upper_bound_oracle,512,0.09620098039215687,0.12397875816993464,0.0,0.0,0.05,0.0625,0.5,1.0,1.0,0.125
2,upper_bound_oracle,upper_bound_oracle,64,0.09620098039215687,0.12397875816993464,0.0,0.0,0.05,0.0625,0.5,1.0,1.0,0.125
2,upper_bound_oracle,upper_bound_oracle,None,0.09620098039215687,0.12397875816993464,0.0,0.0,0.05,0.0625,0.5,1.0,1.0,0.125
3,bm25,real_method,1024,0.021531100478468897,0.07328206644976831,0.0,,,0.08571428571428572,0.5,0.14285714285714285,0.6428571428571429,0.0
3,bm25,real_method,128,0.022857142857142857,0.04204081632653061,0.0,,,0.09523809523809523,0.2857142857142857,0.0,0.21428571428571427,0.0
3,bm25,real_method,2048,0.024325519681556832,0.0493667552491082,0.0,,,0.09523809523809523,0.42857142857142855,0.14285714285714285,0.6428571428571429,0.0
3,bm25,real_method,256,0.04734299516908213,0.09099378881987577,0.0,,,0.09523809523809523,0.2857142857142857,0.14285714285714285,0.35714285714285715,0.0
3,bm25,real_method,4096,0.024434824434824438,0.04223467164643635,0.0,,,0.05714285714285715,0.42857142857142855,0.14285714285714285,0.6428571428571429,0.0
3,bm25,real_method,512,0.035830241187384045,0.1064736764270926,0.0,,,0.07142857142857142,0.5714285714285714,0.14285714285714285,0.5,0.0
3,bm25,real_method,64,0.02380952380952381,0.04317460317460318,0.0,,,0.09523809523809523,0.14285714285714285,0.0,0.14285714285714285,0.0
3,bm25,real_method,None,0.013414354505847282,0.036129345355163336,0.0,,,0.04761904761904762,0.5,0.21428571428571427,0.7857142857142857,0.0
3,bm25_window,real_method,1024,0.08093493807779521,0.10942975942975942,0.0,,,0.07792207792207792,0.7142857142857143,0.21428571428571427,0.7142857142857143,0.0
3,bm25_window,real_method,128,0.01680672268907563,0.03221288515406163,0.0,,,0.09523809523809523,0.14285714285714285,0.0,0.5714285714285714,0.0
3,bm25_window,real_method,2048,0.029681958253386827,0.0400604686318972,0.0,,,0.08571428571428572,0.42857142857142855,0.21428571428571427,0.7142857142857143,0.0
3,bm25_window,real_method,256,0.007518796992481203,0.045787545787545784,0.0,,,0.09523809523809523,0.2857142857142857,0.0,0.5714285714285714,0.0
3,bm25_window,real_method,4096,0.015928906773977198,0.045420546597017185,0.0,,,0.06593406593406594,0.42857142857142855,0.21428571428571427,0.7857142857142857,0.0
3,bm25_window,real_method,512,0.055851693911395404,0.06365973619494746,0.0,,,0.07142857142857142,0.5714285714285714,0.07142857142857142,0.5714285714285714,0.0
3,bm25_window,real_method,64,0.0069686411149825775,0.03421926910299004,0.0,,,0.07792207792207792,0.14285714285714285,0.0,0.5714285714285714,0.0
3,bm25_window,real_method,None,0.009265750251455393,0.024679945003504154,0.0,,,0.03571428571428571,0.35714285714285715,0.21428571428571427,0.7857142857142857,0.0
3,dense_retrieval,real_method,1024,0.03997113997113998,0.07125768967874231,0.0,,,0.09523809523809523,0.7142857142857143,0.21428571428571427,0.42857142857142855,0.0
3,dense_retrieval,real_method,128,0.0339534607269161,0.0703647416413374,0.0,,,0.08571428571428572,0.2857142857142857,0.21428571428571427,0.2857142857142857,0.0
3,dense_retrieval,real_method,2048,0.022301228183581125,0.032391138273491216,0.0,,,0.08571428571428572,0.6428571428571429,0.21428571428571427,0.6428571428571429,0.0
3,dense_retrieval,real_method,256,0.050299545655582804,0.084634663582032,0.0,,,0.10714285714285712,0.7142857142857143,0.21428571428571427,0.2857142857142857,0.0
3,dense_retrieval,real_method,4096,0.03806042085696446,0.06195670001640151,0.0,,,0.06593406593406594,0.8571428571428571,0.21428571428571427,0.7857142857142857,0.0
3,dense_retrieval,real_method,512,0.04966962861699704,0.08503401360544219,0.0,,,0.09523809523809523,0.5,0.21428571428571427,0.2857142857142857,0.0
3,dense_retrieval,real_method,64,0.02050580997949419,0.03441558441558441,0.0,,,0.07142857142857142,0.14285714285714285,0.0,0.0,0.0
3,dense_retrieval,real_method,None,0.05227693416547906,0.07723179106157829,0.0,,,0.08571428571428572,0.7142857142857143,0.2619047619047619,0.9285714285714286,0.0
3,dense_retrieval_window,real_method,1024,0.03827838827838829,0.09761904761904762,0.0,,,0.07142857142857142,0.7142857142857143,0.47619047619047616,0.7142857142857143,0.0
3,dense_retrieval_window,real_method,128,0.0060790273556231,0.01680672268907563,0.0,,,0.05357142857142857,0.42857142857142855,0.0,0.7142857142857143,0.0
3,dense_retrieval_window,real_method,2048,0.04995822890559733,0.07675736961451247,0.0,,,0.07142857142857142,0.7142857142857143,0.619047619047619,0.8571428571428571,0.0
3,dense_retrieval_window,real_method,256,0.015873015873015872,0.05714285714285715,0.0,,,0.09523809523809523,0.2857142857142857,0.0,0.7142857142857143,0.0
3,dense_retrieval_window,real_method,4096,0.05136407993550851,0.08187976045118903,0.0,,,0.08571428571428572,0.7142857142857143,0.619047619047619,0.8571428571428571,0.0
3,dense_retrieval_window,real_method,512,0.0669301458775143,0.09508386350491614,0.0,,,0.07792207792207792,0.7142857142857143,0.47619047619047616,0.7142857142857143,0.0
3,dense_retrieval_window,real_method,64,0.03793256433007986,0.073918958887903,0.0,,,0.08571428571428572,0.2857142857142857,0.0,0.7142857142857143,0.0
3,dense_retrieval_window,real_method,None,0.04420993514945225,0.05350040826971259,0.0,,,0.07142857142857142,0.5714285714285714,0.619047619047619,0.9285714285714286,0.0
3,hybrid,real_method,1024,0.04073722512260718,0.04683411826268969,0.0,,,0.061224489795918366,0.42857142857142855,0.14285714285714285,0.35714285714285715,0.0
3,hybrid,real_method,128,0.029478458049886618,0.0564625850340136,0.0,,,0.09523809523809523,0.0,0.0,0.0,0.0
3,hybrid,real_method,2048,0.015615337043908472,0.030766852195423623,0.0,,,0.05714285714285715,0.42857142857142855,0.14285714285714285,0.7857142857142857,0.0
3,hybrid,real_method,256,0.011428571428571429,0.049773755656108594,0.0,,,0.09523809523809523,0.14285714285714285,0.0,0.0,0.0
3,hybrid,real_method,4096,0.02035714285714286,0.04606060606060606,0.0,,,0.09523809523809523,0.35714285714285715,0.14285714285714285,1.0,0.0
3,hybrid,real_method,512,0.05523365523365524,0.09852708267342414,0.0,,,0.09523809523809523,0.42857142857142855,0.14285714285714285,0.2857142857142857,0.0
3,hybrid,real_method,64,0.015873015873015872,0.04285714285714286,0.0,,,0.09523809523809523,0.14285714285714285,0.0,0.0,0.0
3,hybrid,real_method,None,0.022534013605442178,0.04823747680890538,0.0,,,0.09523809523809523,0.35714285714285715,0.14285714285714285,1.0,0.0
3,last_k_turns,real_method,1024,0.02132744989887847,0.035583464154892726,0.0,,,0.07792207792207792,0.2857142857142857,0.0,0.0,0.0
3,last_k_turns,real_method,128,0.02132744989887847,0.035583464154892726,0.0,,,0.07792207792207792,0.2857142857142857,0.0,0.0,0.0
3,last_k_turns,real_method,2048,0.02132744989887847,0.035583464154892726,0.0,,,0.07792207792207792,0.2857142857142857,0.0,0.0,0.0
3,last_k_turns,real_method,256,0.02132744989887847,0.035583464154892726,0.0,,,0.07792207792207792,0.2857142857142857,0.0,0.0,0.0
3,last_k_turns,real_method,4096,0.02132744989887847,0.035583464154892726,0.0,,,0.07792207792207792,0.2857142857142857,0.0,0.0,0.0
3,last_k_turns,real_method,512,0.02132744989887847,0.035583464154892726,0.0,,,0.07792207792207792,0.2857142857142857,0.0,0.0,0.0
3,last_k_turns,real_method,64,0.02132744989887847,0.035583464154892726,0.0,,,0.07792207792207792,0.2857142857142857,0.0,0.0,0.0
3,last_k_turns,real_method,None,0.02132744989887847,0.035583464154892726,0.0,,,0.07792207792207792,0.2857142857142857,0.0,0.0,0.0
3,no_compression,real_method,1024,0.031338561457406953,0.036940987704994495,0.0,,,0.05357142857142857,0.6428571428571429,1.0,1.0,0.0
3,no_compression,real_method,128,0.031338561457406953,0.036940987704994495,0.0,,,0.05357142857142857,0.6428571428571429,1.0,1.0,0.0
3,no_compression,real_method,2048,0.031338561457406953,0.036940987704994495,0.0,,,0.05357142857142857,0.6428571428571429,1.0,1.0,0.0
3,no_compression,real_method,256,0.031338561457406953,0.036940987704994495,0.0,,,0.05357142857142857,0.6428571428571429,1.0,1.0,0.0
3,no_compression,real_method,4096,0.031338561457406953,0.036940987704994495,0.0,,,0.05357142857142857,0.6428571428571429,1.0,1.0,0.0
3,no_compression,real_method,512,0.031338561457406953,0.036940987704994495,0.0,,,0.05357142857142857,0.6428571428571429,1.0,1.0,0.0
3,no_compression,real_method,64,0.031338561457406953,0.036940987704994495,0.0,,,0.05357142857142857,0.6428571428571429,1.0,1.0,0.0
3,no_compression,real_method,None,0.031338561457406953,0.036940987704994495,0.0,,,0.05357142857142857,0.6428571428571429,1.0,1.0,0.0
3,retrieval,real_method,1024,0.021034339661790642,0.03297780650721827,0.0,,,0.05042016806722689,0.42857142857142855,0.14285714285714285,0.35714285714285715,0.0
3,retrieval,real_method,128,0.023333333333333334,0.04251700680272108,0.0,,,0.09523809523809523,0.2857142857142857,0.0,0.14285714285714285,0.0
3,retrieval,real_method,2048,0.015615337043908472,0.03051220488195278,0.0,,,0.05714285714285715,0.42857142857142855,0.14285714285714285,0.8571428571428571,0.0
3,retrieval,real_method,256,0.011428571428571429,0.0419047619047619,0.0,,,0.0,0.2857142857142857,0.0,0.14285714285714285,0.0
3,retrieval,real_method,4096,0.020645161290322584,0.04841836734693877,0.0,,,0.09523809523809523,0.42857142857142855,0.14285714285714285,1.0,0.0
3,retrieval,real_method,512,0.06763553906411049,0.09202226345083488,0.0,,,0.09523809523809523,0.42857142857142855,0.14285714285714285,0.35714285714285715,0.0
3,retrieval,real_method,64,0.0,0.0,0.0,,,0.0,0.2857142857142857,0.0,0.0,0.0
3,retrieval,real_method,None,0.020645161290322584,0.04841836734693877,0.0,,,0.09523809523809523,0.42857142857142855,0.14285714285714285,1.0,0.0
3,retrieval_window,real_method,1024,0.04027136614075918,0.06664120193531957,0.0,,,0.07142857142857142,0.42857142857142855,0.2857142857142857,0.7142857142857143,0.0
3,retrieval_window,real_method,128,0.012572533849129593,0.02315592903828198,0.0,,,0.05357142857142857,0.2857142857142857,0.0,0.7142857142857143,0.0
3,retrieval_window,real_method,2048,0.047701206086299255,0.07076925379612792,0.0,,,0.045112781954887216,0.5714285714285714,0.2857142857142857,0.8571428571428571,0.0
3,retrieval_window,real_method,256,0.027301587301587302,0.054285714285714284,0.0,,,0.09523809523809523,0.14285714285714285,0.07142857142857142,0.7142857142857143,0.0
3,retrieval_window,real_method,4096,0.03858237001094145,0.06292497524813236,0.0,,,0.061224489795918366,0.7142857142857143,0.2857142857142857,0.9285714285714286,0.0
3,retrieval_window,real_method,512,0.04229104229104229,0.05587095830998269,0.0,,,0.08571428571428572,0.5714285714285714,0.14285714285714285,0.7142857142857143,0.0
3,retrieval_window,real_method,64,0.028711484593837537,0.050158730158730166,0.0,,,0.08571428571428572,0.14285714285714285,0.0,0.7142857142857143,0.0
3,retrieval_window,real_method,None,0.044481018213737115,0.056076203172090444,0.0,,,0.037267080745341616,0.5714285714285714,0.35714285714285715,1.0,0.0
3,sliding_window,real_method,1024,0.02074829931972789,0.034013605442176874,0.0,,,0.07792207792207792,0.2857142857142857,0.0,0.0,0.0
3,sliding_window,real_method,128,0.029478458049886618,0.0564625850340136,0.0,,,0.09523809523809523,0.14285714285714285,0.0,0.0,0.0
3,sliding_window,real_method,2048,0.01674641148325359,0.022486772486772482,0.0,,,0.04285714285714286,0.42857142857142855,0.0,0.0,0.0
3,sliding_window,real_method,256,0.02132744989887847,0.035583464154892726,0.0,,,0.07792207792207792,0.2857142857142857,0.0,0.0,0.0
3,sliding_window,real_method,4096,0.018609022556390974,0.041691146972422446,0.0,,,0.05042016806722689,0.42857142857142855,0.0,0.0,0.0
3,sliding_window,real_method,512,0.02132744989887847,0.035583464154892726,0.0,,,0.07792207792207792,0.2857142857142857,0.0,0.0,0.0
3,sliding_window,real_method,64,0.02154195011337869,0.036161833154314364,0.0,,,0.07792207792207792,0.2857142857142857,0.0,0.0,0.0
3,sliding_window,real_method,None,0.031338561457406953,0.036940987704994495,0.0,,,0.05357142857142857,0.6428571428571429,1.0,1.0,0.0
3,upper_bound_oracle,upper_bound_oracle,1024,0.09058704453441295,0.15586080586080583,0.0,,,0.09523809523809523,0.8571428571428571,1.0,1.0,0.0
3,upper_bound_oracle,upper_bound_oracle,128,0.09058704453441295,0.15586080586080583,0.0,,,0.09523809523809523,0.8571428571428571,1.0,1.0,0.0
3,upper_bound_oracle,upper_bound_oracle,2048,0.09058704453441295,0.15586080586080583,0.0,,,0.09523809523809523,0.8571428571428571,1.0,1.0,0.0
3,upper_bound_oracle,upper_bound_oracle,256,0.09058704453441295,0.15586080586080583,0.0,,,0.09523809523809523,0.8571428571428571,1.0,1.0,0.0
3,upper_bound_oracle,upper_bound_oracle,4096,0.09058704453441295,0.15586080586080583,0.0,,,0.09523809523809523,0.8571428571428571,1.0,1.0,0.0
3,upper_bound_oracle,upper_bound_oracle,512,0.09058704453441295,0.15586080586080583,0.0,,,0.09523809523809523,0.8571428571428571,1.0,1.0,0.0
3,upper_bound_oracle,upper_bound_oracle,64,0.09058704453441295,0.15586080586080583,0.0,,,0.09523809523809523,0.8571428571428571,1.0,1.0,0.0
3,upper_bound_oracle,upper_bound_oracle,None,0.09058704453441295,0.15586080586080583,0.0,,,0.09523809523809523,0.8571428571428571,1.0,1.0,0.0
4,bm25,real_method,1024,0.21097513597513598,0.28077843209422154,0.0,0.0,0.0,0.1625,0.625,0.5,0.875,0.5
4,bm25,real_method,128,0.07015669515669515,0.09482600732600732,0.0,,,0.0,0.25,0.125,0.875,0.125
4,bm25,real_method,2048,0.18824786324786325,0.25805115936694883,0.0,0.0,0.0,0.1625,0.625,0.5416666666666666,0.875,0.5
4,bm25,real_method,256,0.07685185185185185,0.1261904761904762,0.0,,,0.0,0.375,0.125,0.875,0.125
4,bm25,real_method,4096,0.21097513597513598,0.28077843209422154,0.0,0.0,0.0,0.1625,0.625,0.5416666666666666,1.0,0.5
4,bm25,real_method,512,0.15295374560080444,0.19694004825583772,0.0,0.0,0.0,0.0625,0.5,0.375,0.875,0.375
4,bm25,real_method,64,0.07987682252388136,0.07695284591569422,0.0,0.0,0.0,0.0,0.125,0.125,0.625,0.125
4,bm25,real_method,None,0.21097513597513598,0.28077843209422154,0.0,0.0,0.0,0.1625,0.625,0.5416666666666666,1.0,0.5
4,bm25_window,real_method,1024,0.24861111111111112,0.33433447749809303,0.0,,,0.26666666666666666,0.6875,0.6666666666666666,1.0,0.625
4,bm25_window,real_method,128,0.03229166666666666,0.03125,0.0,,,0.0,0.0,0.0,0.75,0.0
4,bm25_window,real_method,2048,0.2588123793768955,0.3056363866396761,0.0,0.0,0.0,0.24583333333333335,0.75,0.7083333333333334,1.0,0.625
4,bm25_window,real_method,256,0.044230769230769226,0.04292028535980149,0.0,,,0.0,0.0,0.0,0.75,0.0
4,bm25_window,real_method,4096,0.27477532320209663,0.3213984480431849,0.0,0.0,0.0,0.24583333333333335,0.75,0.7083333333333334,1.0,0.625
4,bm25_window,real_method,512,0.23436855290303565,0.25615721997300944,0.0,0.0,0.0,0.24583333333333335,0.5,0.5,0.875,0.5
4,bm25_window,real_method,64,0.029166666666666667,0.029166666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
4,bm25_window,real_method,None,0.256845424223473,0.33949055330634276,0.0,0.0,0.0,0.24583333333333335,1.0,0.7083333333333334,1.0,0.625
4,dense_retrieval,real_method,1024,0.21681929181929183,0.2881016644174539,0.0,0.0,0.0,0.14583333333333331,0.875,0.5833333333333333,0.875,0.625
4,dense_retrieval,real_method,128,0.1968818082788671,0.1955094537815126,0.125,0.0,0.0,0.125,0.3125,0.25,0.5,0.25
4,dense_retrieval,real_method,2048,0.2100071225071225,0.26269457629484855,0.0,0.0,0.0,0.14583333333333331,0.875,0.6666666666666666,1.0,0.625
4,dense_retrieval,real_method,256,0.11694947209653092,0.15178462612424987,0.0,0.0,0.0,0.08333333333333333,0.4375,0.29166666666666663,0.875,0.25
4,dense_retrieval,real_method,4096,0.22347513597513596,0.29952843209422153,0.0,0.0,0.0,0.14583333333333331,0.875,0.7291666666666666,1.0,0.625
4,dense_retrieval,real_method,512,0.21623803827751198,0.2907566518847007,0.0,,,0.20833333333333331,0.75,0.4583333333333333,0.875,0.375
4,dense_retrieval,real_method,64,0.02524038461538462,0.02432126696832579,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
4,dense_retrieval,real_method,None,0.22347513597513596,0.29952843209422153,0.0,0.0,0.0,0.14583333333333331,0.875,0.7291666666666666,1.0,0.625
4,dense_retrieval_window,real_method,1024,0.25074786324786325,0.32055115936694883,0.0,0.0,0.0,0.24583333333333335,0.75,0.8333333333333334,1.0,0.625
4,dense_retrieval_window,real_method,128,0.04479166666666667,0.043154761904761904,0.0,,,0.0,0.0625,0.0,0.75,0.0
4,dense_retrieval_window,real_method,2048,0.25074786324786325,0.35180115936694883,0.0,0.0,0.0,0.24583333333333335,0.875,0.9583333333333334,1.0,0.75
4,dense_retrieval_window,real_method,256,0.09978632478632479,0.09555186430716991,0.0,,,0.0,0.125,0.125,0.75,0.125
4,dense_retrieval_window,real_method,4096,0.25750462000462,0.3582114157772053,0.0,0.0,0.0,0.24583333333333335,0.875,0.9583333333333334,1.0,0.75
4,dense_retrieval_window,real_method,512,0.18824786324786325,0.25805115936694883,0.0,0.0,0.0,0.1625,0.625,0.625,1.0,0.5
4,dense_retrieval_window,real_method,64,0.03173076923076923,0.030357142857142857,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.0
4,dense_retrieval_window,real_method,None,0.27347513597513595,0.3745284320942216,0.0,0.0,0.0,0.24583333333333335,1.0,0.9583333333333334,1.0,0.75
4,hybrid,real_method,1024,0.1619281045751634,0.23068973402758233,0.0,0.0,0.0,0.1,0.5,0.375,1.0,0.375
